Experiment,Method,Threads,Ticker,Mean Price,Std Dev,Profit (%),Conf Interval Lower,Conf Interval Upper,Elapsed Time (s),Memory Used (MB),CPU Used (%)
31,Sequential,1,AAPL,312.2653795598598,70.97568022995954,30.333229405570023,312.1262672266091,312.4044918931105,47.40059757232666,1.58984375,12.1
31,Sequential,1,MSFT,516.6558536436899,101.65586278902686,19.87930773431615,516.4566081526234,516.8550991347563,47.14966344833374,0.86328125,1.2
31,Sequential,1,GOOGL,236.49430148679602,64.64087624758764,37.905588612406426,236.36760536935074,236.6209976042413,47.42660975456238,1.078125,12.8
31,Parallel,1,AAPL,312.2925123570233,71.03631646518811,30.34455408422032,312.15328117675153,312.4317435372951,7.886178970336914,-12.1875,19.455555555555556
31,Parallel,1,MSFT,516.66765493067,101.82403932881914,19.882045978939868,516.4680798135855,516.8672300477544,6.151162147521973,6.4140625,13.75357142857143
31,Parallel,1,GOOGL,236.44086917093108,64.70443964304793,37.874430927320766,236.3140484692307,236.56768987263146,5.277483701705933,0.11328125,14.733333333333333
31,Parallel,2,AAPL,312.3633879100229,71.00044812013486,30.37413610103357,312.2242270317074,312.50254878833834,4.162075042724609,0.06640625,20.957894736842103
31,Parallel,2,MSFT,516.7983088265934,101.80374983584339,19.912361513905026,516.5987734769151,516.9978441762717,4.195675373077393,1.921875,22.857894736842105
31,Parallel,2,GOOGL,236.39831596830112,64.5912587260795,37.84961711819668,236.271717101198,236.52491483540425,4.168964147567749,0.1953125,24.46842105263158
31,Parallel,4,AAPL,312.2692553184285,71.03657600249464,30.334847068505855,312.1300236294636,312.40848700739343,3.953662395477295,1.98828125,34.79999999999999
31,Parallel,4,MSFT,516.7610638821084,101.86149065948732,19.903719594666182,516.5614153604158,516.9607124038009,3.9555583000183105,-1.859375,33.47222222222222
31,Parallel,4,GOOGL,236.5007884832699,64.58806492640132,37.909371338084945,236.37419587601414,236.62738109052566,3.943866491317749,1.984375,36.761111111111106
32,Sequential,1,AAPL,312.27314972193676,71.03498194534193,30.336472513460887,312.13392115732387,312.41237828654965,47.23835515975952,2.703125,1.9
32,Sequential,1,MSFT,516.6541079629033,101.82074628942178,19.878902685185775,516.454539300176,516.8536766256306,47.30077528953552,1.2265625,0.6
32,Sequential,1,GOOGL,236.51837513768416,64.62338923125768,37.91962654471561,236.3917132947909,236.64503698057743,47.000216245651245,1.35546875,1.4
32,Parallel,1,AAPL,312.1816176218147,71.03962903425042,30.298268873275113,312.0423799489076,312.32085529472187,11.060779571533203,-33.14453125,19.08
32,Parallel,1,MSFT,516.8110136414443,101.76909256971393,19.915309403488553,516.6115462200077,517.010481062881,6.391937255859375,23.046875,12.310344827586206
32,Parallel,1,GOOGL,236.48690623850462,64.6318404238952,37.90127626296651,236.3602278312738,236.61358464573544,5.262069463729858,0.25,13.174999999999999
32,Parallel,2,AAPL,312.2774034273053,70.98702470348599,30.338247923717383,312.1382688588864,312.4165379957241,4.1594557762146,0.16796875,20.673684210526318
32,Parallel,2,MSFT,516.7127514263445,101.68902966214978,19.892509688282527,516.5134409282067,516.9120619244824,3.9546592235565186,0.19921875,21.36111111111111
32,Parallel,2,GOOGL,236.453917852238,64.61587216397666,37.882039931279564,236.3272707427966,236.58056496167939,4.167901039123535,0.0625,22.96315789473684
32,Parallel,4,AAPL,312.40774713513025,71.1312144460492,30.392650740954018,312.268329954816,312.5471643154445,4.19769549369812,1.96484375,36.53157894736842
32,Parallel,4,MSFT,516.7323106456918,101.80391385452234,19.8970480006981,516.5327749745369,516.9318463168466,3.954904079437256,0.04296875,33.18333333333334
32,Parallel,4,GOOGL,236.40606285027945,64.6928248869399,37.85413451380587,236.27926491350107,236.53286078705784,3.941135883331299,-1.875,34.516666666666666
33,Sequential,1,AAPL,312.2591477846429,70.99463533631999,30.330628389120186,312.1199982993837,312.39829726990206,47.79465866088867,6.0625,3.9
33,Sequential,1,MSFT,516.7765812147849,101.65340850269995,19.907320070855548,516.5773405341196,516.9758218954502,47.765827655792236,1.02734375,1.8
33,Sequential,1,GOOGL,236.47054575477483,64.66008673230985,37.89173606633363,236.3438119847795,236.59727952477016,46.97828960418701,1.0,0.4
33,Parallel,1,AAPL,312.2395820554987,70.99787592436815,30.32246205102459,312.10042621868695,312.3787378923105,10.1004319190979,-14.0625,18.37826086956522
33,Parallel,1,MSFT,516.6114002763144,101.71908418797197,19.86899324959707,516.412030871306,516.8107696813228,6.354858875274658,7.796875,14.551724137931036
33,Parallel,1,GOOGL,236.4935578310495,64.68453198755957,37.90515496862387,236.36677614835386,236.6203395137451,6.789564847946167,-0.2421875,11.861290322580645
33,Parallel,2,AAPL,312.3361819277937,71.12733901197855,30.362780876422768,312.1967723433302,312.47559151225715,4.172858238220215,0.1171875,21.831578947368417
33,Parallel,2,MSFT,516.6906625070294,101.78868281204338,19.887384411297038,516.4911566887178,516.890168325341,4.155249357223511,0.19921875,24.110526315789475
33,Parallel,2,GOOGL,236.43904502198788,64.64403979459179,37.87336722163253,236.31234270399048,236.56574733998528,4.168583154678345,0.06640625,22.189473684210526
33,Parallel,4,AAPL,312.24629219514776,71.06352886128751,30.325262727076012,312.10700767857963,312.3855767117159,4.163261890411377,1.9453125,28.736842105263158
33,Parallel,4,MSFT,516.7769928022794,101.956246839777,19.9074155712231,516.5771585584735,516.9768270460854,4.40125584602356,-1.87890625,36.775000000000006
33,Parallel,4,GOOGL,236.63554319679145,64.70691254458248,37.98795009440023,236.50871764820405,236.76236874537884,4.436140537261963,0.03515625,28.285000000000004
34,Sequential,1,AAPL,312.37211317116584,71.13208026122206,30.377777847882907,312.23269429385385,312.5115320484778,47.91709876060486,6.40234375,1.9
34,Sequential,1,MSFT,516.8846000020957,101.85144572911022,19.932383596902522,516.6849711684666,517.0842288357247,47.35043215751648,1.03125,0.6
34,Sequential,1,GOOGL,236.27769451598041,64.57181989886259,37.779279810798606,236.15113374897865,236.40425528298218,47.22771406173706,0.8359375,1.6
34,Parallel,1,AAPL,312.2589302138702,70.99457207626573,30.330537579497076,312.11978085260074,312.39807957513966,12.755176782608032,-14.8671875,16.018965517241377
34,Parallel,1,MSFT,516.7973596423047,101.83533445564272,19.91214127531752,516.5977623867717,516.9969568978378,6.366729974746704,8.12890625,14.76551724137931
34,Parallel,1,GOOGL,236.44920794844273,64.53614899367105,37.879293471635044,236.32271709641515,236.57569880047032,7.006399631500244,0.109375,12.0
34,Parallel,2,AAPL,312.33438702806615,71.11024279971491,30.362031721718907,312.1950109521787,312.4737631039536,3.949190855026245,0.1796875,22.383333333333336
34,Parallel,2,MSFT,516.66918703054,101.66959524175952,19.882401471034854,516.4699146238662,516.8684594372138,4.403314828872681,0.15234375,20.355000000000004
34,Parallel,2,GOOGL,236.41264371089625,64.6366800402749,37.85797197395281,236.2859558180173,236.5393316037752,4.390117406845093,0.06640625,22.485
34,Parallel,4,AAPL,312.2653076365179,71.06885632015297,30.33319938622739,312.1260126781304,312.4046025949054,4.203319787979126,1.890625,38.26842105263158
34,Parallel,4,MSFT,516.7882913836787,101.72537276062974,19.91003717341143,516.5889096530678,516.9876731142896,4.190408706665039,-1.93359375,33.61052631578948
34,Parallel,4,GOOGL,236.4736194661942,64.65105012280313,37.893528422343266,236.3469034079535,236.6003355244349,3.9453139305114746,0.10546875,31.233333333333334
35,Sequential,1,AAPL,312.1743795270149,70.99149775334938,30.295247839462984,312.03523619141833,312.3135228626114,47.640281200408936,4.7265625,1.2
35,Sequential,1,MSFT,516.6785673416134,101.67249562575927,19.884577978258925,516.479289250187,516.8778454330399,47.11017036437988,2.03125,0.4
35,Sequential,1,GOOGL,236.51331635650126,64.67392765211466,37.91667664616709,236.38655545830312,236.6400772546994,48.797043561935425,2.28125,2.9
35,Parallel,1,AAPL,312.26059342431574,71.09362849365499,30.33123176976835,312.12124991246816,312.39993693616333,6.609408855438232,-29.5703125,17.736666666666668
35,Parallel,1,MSFT,516.5671699232051,101.59798344976382,19.858730510727117,516.3680378756436,516.7663019707667,6.342984914779663,22.51171875,16.965517241379313
35,Parallel,1,GOOGL,236.48092920129835,64.59458859393412,37.89779090696044,236.35432380765425,236.60753459494245,5.695391893386841,0.234375,13.565384615384614
35,Parallel,2,AAPL,312.1376086455085,71.08768933420525,30.279900420093064,311.99827677441345,312.2769405166036,4.585519075393677,0.5625,16.552380952380954
35,Parallel,2,MSFT,516.6715356980915,101.83248126493719,19.882946430775817,516.4719440348122,516.8711273613708,4.588158845901489,0.09375,18.128571428571426
35,Parallel,2,GOOGL,236.50563227086582,64.63994660146928,37.91219586863528,236.37893797552692,236.6323265662047,4.395651578903198,0.12890625,21.999999999999996
35,Parallel,4,AAPL,312.2750508122155,71.07835417188038,30.3372659899448,312.13573723803864,312.4143643863924,4.173366546630859,1.703125,31.515789473684215
35,Parallel,4,MSFT,516.691676945974,101.82436387271251,19.887619790878162,516.4921011927835,516.8912526991645,4.169336318969727,0.1796875,38.16315789473685
35,Parallel,4,GOOGL,236.44966241892544,64.59768094316915,37.879558484445205,236.32305096427683,236.57627387357405,4.183178663253784,-1.875,34.49473684210526
36,Sequential,1,AAPL,312.303605614482,71.09688419721137,30.349184184653666,312.1642557214555,312.44295550750854,48.01670002937317,5.00390625,2.1
36,Sequential,1,MSFT,516.6098416736838,101.68947097687985,19.868631608084517,516.4105303105691,516.8091530367985,47.141101121902466,2.00390625,1.0
36,Sequential,1,GOOGL,236.42053809908123,64.56609284996959,37.8625753840246,236.29398855709528,236.54708764106718,46.795382499694824,2.03515625,0.2
36,Parallel,1,AAPL,312.18258338356026,71.01822949143008,30.298671962619533,312.04338765375707,312.32177911336345,13.41269063949585,-19.61328125,17.00655737704918
36,Parallel,1,MSFT,516.9384753071448,101.78088663089831,19.94488424743753,516.7389847693482,517.1379658449414,6.584953784942627,13.78515625,14.693333333333332
36,Parallel,1,GOOGL,236.46189133776517,64.66116490711599,37.886689464938534,236.33515545454722,236.5886272209831,5.69605827331543,0.16796875,14.823076923076922
36,Parallel,2,AAPL,312.3847550567013,71.15096029630605,30.38305431423321,312.24529917452054,312.52421093888205,4.388808965682983,0.0625,20.18
36,Parallel,2,MSFT,516.7023541743388,101.68320820481424,19.890097220942806,516.5030550862573,516.9016532624203,4.173594236373901,0.2421875,20.173684210526318
36,Parallel,2,GOOGL,236.48507569433022,64.67428415730285,37.90020882806316,236.3583140973819,236.61183729127853,4.393002986907959,0.0625,26.689999999999998
36,Parallel,4,AAPL,312.32437608537,71.10098428324707,30.357853357492857,312.1850181561748,312.46373401456515,4.174248218536377,0.05078125,28.657894736842106
36,Parallel,4,MSFT,516.8166870323646,101.8701065136967,19.916625796540586,516.6170216235978,517.0163524411314,5.1904590129852295,1.5703125,54.00869565217391
36,Parallel,4,GOOGL,236.46112760959875,64.61820753632234,37.88624411643894,236.33447592282755,236.58777929636994,4.404642820358276,-1.77734375,28.724999999999994
37,Sequential,1,AAPL,312.2323862233503,71.04271058581274,30.319458656785102,312.09314251060215,312.3716299360985,47.686230421066284,4.98046875,0.8
37,Sequential,1,MSFT,516.9827574377256,101.67809724745591,19.95515900019913,516.7834683671206,517.1820465083306,46.8895001411438,1.5,1.2
37,Sequential,1,GOOGL,236.44411102868494,64.71244304868783,37.87632133355438,236.3172746403095,236.57094741706038,46.94305920600891,1.09765625,0.8
37,Parallel,1,AAPL,312.2868448665048,71.07952045550232,30.342188588746733,312.147529006412,312.4261607265976,7.678772926330566,-13.09765625,15.354285714285714
37,Parallel,1,MSFT,516.7405686479525,101.86545312128018,19.89896409936862,516.5409123598348,516.9402249360702,7.235520601272583,12.38671875,14.196969696969699
37,Parallel,1,GOOGL,236.42552215358637,64.66427343850135,37.86548170762685,236.2987801776469,236.55226412952584,5.682760715484619,0.15625,11.542307692307691
37,Parallel,2,AAPL,312.21213527670176,70.97018828659311,30.311006322815366,312.07303370766004,312.3512368457435,4.381160497665405,0.08203125,20.18
37,Parallel,2,MSFT,516.7517674067939,101.69680801647209,19.901562539796462,516.5524416630816,516.9510931505062,4.374776363372803,0.09375,18.405
37,Parallel,2,GOOGL,236.39224450849727,64.64609379609558,37.84607670207366,236.26553816465693,236.5189508523376,4.158763647079468,0.0234375,19.72105263157895
37,Parallel,4,AAPL,312.221816517615,70.97241779451087,30.315047076211272,312.08271057873776,312.3609224564923,3.9657697677612305,2.0,31.82222222222222
37,Parallel,4,MSFT,516.5948680945736,101.82857389125795,19.865157298666787,516.3952840897467,516.7944520994005,3.9584782123565674,-1.89453125,30.805555555555557
37,Parallel,4,GOOGL,236.32894120101793,64.56634567641491,37.809163001303,236.20239116349217,236.4554912385437,4.438733100891113,1.953125,42.095
38,Sequential,1,AAPL,312.13536096326436,70.93402500987571,30.278962283159753,311.996330274245,312.2743916522837,47.038297176361084,-1.75,1.6
38,Sequential,1,MSFT,516.6112547028414,101.72906348573315,19.868959472282747,516.4118657384093,516.8106436672734,47.1472704410553,1.18359375,12.7
38,Sequential,1,GOOGL,236.4479783447056,64.59059346961523,37.87857645974062,236.32138078150516,236.57457590790605,47.60661745071411,0.9765625,2.7
38,Parallel,1,AAPL,312.253501026961,71.01364512747945,30.32827154711166,312.1143142825111,312.39268777141086,9.19721245765686,-24.515625,18.35
38,Parallel,1,MSFT,516.7735727058206,101.84677891047289,19.906622008558553,516.5739530191561,516.9731923924851,7.025677919387817,18.07421875,15.053125000000001
38,Parallel,1,GOOGL,236.49429622122022,64.67919575868922,37.90558554192091,236.3675249975332,236.62106744490725,5.8996312618255615,0.2265625,12.762962962962964
38,Parallel,2,AAPL,312.30546560002534,70.97901908246737,30.349960504855574,312.1663467226237,312.444584477427,4.3696675300598145,0.14453125,18.770000000000003
38,Parallel,2,MSFT,516.7465329566411,101.7257681528391,19.900347993873364,516.5471504510615,516.9459154622207,4.165360927581787,0.19140625,21.77368421052632
38,Parallel,2,GOOGL,236.430818030174,64.56311133804644,37.86856986228192,236.30427433195143,236.5573617283966,4.383954763412476,0.0859375,20.590000000000003
38,Parallel,4,AAPL,312.1794316790575,70.99587506389891,30.297356505150123,312.04027976393223,312.3185835941827,4.171839237213135,1.95703125,36.11052631578948
38,Parallel,4,MSFT,516.8165816906038,101.76622459252748,19.916601354163188,516.6171198904025,517.0160434908051,4.381030082702637,-0.26953125,29.15500000000001
38,Parallel,4,GOOGL,236.4208796497666,64.60601800746734,37.86277455055001,236.29425185447195,236.54750744506123,4.179782390594482,0.046875,29.8
39,Sequential,1,AAPL,312.2053202057526,71.01602616742217,30.308161850569736,312.0661287944645,312.3445116170408,47.7583372592926,3.11328125,1.8
39,Sequential,1,MSFT,516.7831173204722,101.73594987045139,19.90883663903058,516.5837148587261,516.9825197822183,47.12594294548035,1.1484375,1.0
39,Sequential,1,GOOGL,236.39035112398466,64.66743370361193,37.844972623438196,236.26360295392558,236.51709929404373,47.130680561065674,1.03125,1.8
39,Parallel,1,AAPL,312.2833854458313,71.0506320023772,30.34074469679533,312.14412620710664,312.42264468455596,13.423011064529419,-22.32421875,13.80983606557377
39,Parallel,1,MSFT,516.7748150146439,101.98620328116591,19.90691026063327,516.5749220562128,516.9747079730749,6.818830490112305,15.90625,18.503225806451614
39,Parallel,1,GOOGL,236.48649889335002,64.76519890801448,37.90103873008322,236.3595591034903,236.61343868320972,5.477933168411255,0.0625,13.156
39,Parallel,2,AAPL,312.21502472748375,71.11258572520406,30.31221232090634,312.0756440594624,312.3544053955051,4.379731178283691,0.03125,20.98
39,Parallel,2,MSFT,516.8973492471899,101.82355641136147,19.935341795605307,516.6977750766237,517.0969234177562,4.374544143676758,0.2421875,20.825000000000003
39,Parallel,2,GOOGL,236.40608309858086,64.67086362386286,37.854146321083704,236.2793282058781,236.53283799128363,4.170463562011719,0.0546875,21.500000000000004
39,Parallel,4,AAPL,312.19783092115796,70.90382096122907,30.30503597523724,312.058859432074,312.33680241024194,3.94771146774292,1.96875,35.28888888888889
39,Parallel,4,MSFT,516.6059194857668,101.83005912680134,19.867721545479043,516.4063325698783,516.8055064016553,3.9711685180664062,-1.9140625,31.755555555555556
39,Parallel,4,GOOGL,236.43408391517855,64.654457343722,37.870474279390756,236.30736117878484,236.56080665157225,4.002532720565796,2.04296875,40.52222222222222
40,Sequential,1,AAPL,312.2555014075171,71.0715136500508,30.329106465341425,312.116201240763,312.3948015742712,47.73078942298889,2.9140625,0.6
40,Sequential,1,MSFT,516.7398547985754,101.72013139649322,19.898798465381216,516.5404833410382,516.9392262561125,46.92724394798279,1.5,7.2
40,Sequential,1,GOOGL,236.4741571617608,64.6268724094861,37.89384196572734,236.3474884918382,236.60082583168338,46.94605207443237,0.99609375,0.6
40,Parallel,1,AAPL,312.19635570639986,71.03668296523941,30.304420250548958,312.057123807788,312.3355876050117,6.568845748901367,-9.76953125,14.35
40,Parallel,1,MSFT,516.8593773569515,101.83915750000145,19.92653120363574,516.6597726082515,517.0589821056516,6.154184579849243,5.23046875,12.489285714285716
40,Parallel,1,GOOGL,236.3213912110264,64.60662998346368,37.804760418207955,236.1947622162588,236.448020205794,5.703089475631714,0.07421875,17.411538461538463
40,Parallel,2,AAPL,312.1936330075149,70.96817580617915,30.303283851314195,312.0545353829348,312.33273063209504,4.173840045928955,0.0859375,18.652631578947368
40,Parallel,2,MSFT,516.7063650884264,101.7689631086418,19.89102787062154,516.5068979207335,516.9058322561193,4.375420808792114,0.0546875,20.185
40,Parallel,2,GOOGL,236.3869480181927,64.64358512636502,37.84298818954529,236.260246591345,236.5136494450404,4.62162971496582,-2.13671875,21.700000000000003
40,Parallel,4,AAPL,312.38678259101914,71.0696960127258,30.383900565891807,312.2474859868342,312.5260791952041,4.647730112075806,2.04296875,34.480952380952374
40,Parallel,4,MSFT,516.9254413644906,101.8569466378225,19.94185999055275,516.7258017490805,517.1250809799006,3.952206611633301,-1.8671875,32.63333333333333
40,Parallel,4,GOOGL,236.44261736956886,64.57251376879375,37.87545034453564,236.31605524258202,236.5691794965557,3.95196533203125,1.921875,31.800000000000004
41,Sequential,1,AAPL,312.2292252839337,70.97686850506427,30.318139344850163,312.09011062166377,312.36833994620366,47.6908164024353,3.82421875,0.4
41,Sequential,1,MSFT,516.6226079876958,101.67182546439885,19.871593767276714,516.4233312097856,516.821884765606,47.081459760665894,1.10546875,1.0
41,Sequential,1,GOOGL,236.39921386418845,64.64822133017559,37.85014070316291,236.2725033503813,236.5259243779956,47.592069149017334,1.05859375,1.6
41,Parallel,1,AAPL,312.3129334029902,71.10064576970277,30.353077414191944,312.1735761372816,312.4522906686988,8.779903411865234,-27.84375,17.425
41,Parallel,1,MSFT,516.7770953576145,101.68523174995964,19.90743936706802,516.5777923033845,516.9763984118445,6.816961765289307,20.39453125,15.248387096774193
41,Parallel,1,GOOGL,236.4651111762025,64.59089491238886,37.88856703117225,236.33851302217423,236.59170933023077,5.479069471359253,0.109375,16.671999999999997
41,Parallel,2,AAPL,312.22915489692923,71.0557455745486,30.318109966743584,312.08988563560314,312.3684241582553,4.384758710861206,0.13671875,28.869999999999997
41,Parallel,2,MSFT,516.5479425923814,101.6689867723111,19.854269206180835,516.3486713783077,516.7472138064552,4.157057523727417,0.21875,22.442105263157895
41,Parallel,2,GOOGL,236.30374521437358,64.63809194656886,37.7944706076723,236.1770545541583,236.43043587458885,4.162981986999512,0.06640625,21.857894736842102
41,Parallel,4,AAPL,312.19454709546847,71.12544308573973,30.303665373066995,312.05514122702044,312.3339529639165,4.180614233016968,2.35546875,35.026315789473685
41,Parallel,4,MSFT,516.7719561218443,101.6584483026887,19.906246913673613,516.572705563171,516.9712066805175,3.9647157192230225,0.171875,34.78333333333333
41,Parallel,4,GOOGL,236.50319788174326,64.66427330011898,37.91077631703193,236.37645590607502,236.6299398574115,3.954052448272705,0.03125,33.27777777777778
42,Sequential,1,AAPL,312.17136488877856,70.99326235616435,30.293989590670297,312.03221809456045,312.31051168299666,47.35123634338379,4.140625,0.4
42,Sequential,1,MSFT,516.8752921789369,101.77224072779377,19.930223909000176,516.6758185871104,517.0747657707634,46.96114253997803,1.08203125,0.8
42,Sequential,1,GOOGL,236.41241334124047,64.63965018476655,37.85783763979432,236.28571962687832,236.5391070556026,47.07647347450256,1.0234375,1.7
42,Parallel,1,AAPL,312.3134913809834,71.04190165682303,30.3533103028775,312.17424925373604,312.4527335082308,6.1597607135772705,-11.46875,16.639285714285716
42,Parallel,1,MSFT,516.659594945355,101.70887979131241,19.880175826007136,516.460245540964,516.858944349746,6.374422550201416,5.1015625,17.53103448275862
42,Parallel,1,GOOGL,236.3849714412286,64.6285322083593,37.84183559936464,236.25829951810022,236.51164336435698,5.479048728942871,0.08203125,13.860000000000003
42,Parallel,2,AAPL,312.2721794442108,71.04834377721778,30.33606753923792,312.13292469040744,312.41143419801415,3.9455137252807617,0.1015625,19.150000000000002
42,Parallel,2,MSFT,516.8050952219613,101.74017099916989,19.913936156625095,516.6056844868029,517.0045059571197,4.1883544921875,0.0625,21.763157894736842
42,Parallel,2,GOOGL,236.31920088082103,64.57903101609965,37.80348318330493,236.19262598002948,236.44577578161258,4.176532506942749,0.13671875,19.321052631578947
42,Parallel,4,AAPL,312.31450250149163,71.00308037417751,30.353732324048533,312.1753364639582,312.45366853902505,3.943491220474243,1.99609375,29.605555555555554
42,Parallel,4,MSFT,516.6109922711735,101.77023278402794,19.868898580440614,516.4115226149167,516.8104619274302,4.173015832901001,0.015625,36.32631578947369
42,Parallel,4,GOOGL,236.48240004696186,64.63165474794414,37.89864859289921,236.3557220036559,236.60907809026781,3.958662748336792,0.08984375,32.261111111111106
43,Sequential,1,AAPL,312.1394735926898,70.93374768528257,30.280678811181915,312.00044344722664,312.27850373815295,47.10260462760925,2.0390625,12.5
43,Sequential,1,MSFT,516.7940169599859,101.78782793320316,19.91136567500344,516.5945128172368,516.993521102735,46.91900420188904,1.15234375,1.4
43,Sequential,1,GOOGL,236.33978990184485,64.60344725339985,37.81548914304854,236.2131671452282,236.4664126584615,47.234341621398926,1.375,5.9
43,Parallel,1,AAPL,312.1677946925941,71.02367438730873,30.292499463269728,312.02858829079497,312.30700109439323,7.702761650085449,-14.23828125,20.6
43,Parallel,1,MSFT,516.7005665957344,101.82867534869719,19.88968245029014,516.5009823920509,516.9001507994178,6.131721019744873,12.76171875,15.246428571428568
